# trNo, usertype, content, trtype, regdate, tmpNo
'6342', '문비서', '진성씨~ <br><br>리본 또는 카드 문구를 함께 보내실 수 있습니다. <br><br>예) 왼쪽 : OOOO 대표이사 OOO<br>오른쪽 : ex) 사랑스러운 아기의 탄생을 축하하며 산모와 아기의 건강을 빕니다.', '꽃/케익배달', '2016-02-04 18:37:00', '6342'
'6342', '문비서', '그리고 지금은 시간이 늦어 배송이 어렵습니다. <br>내일 오전 중에 배송해 드려도 될까요?', '꽃/케익배달', '2016-02-04 18:39:00', '6342'
'6342', '유저', '넵', '꽃/케익배달', '2016-02-04 18:43:00', '6342'
'6342', '유저', '감사합니다 ^^', '꽃/케익배달', '2016-02-04 18:43:00', '6342'
'6342', '문비서', '리본문구에 들어갈 메시지 확인 부탁드릴게요', '꽃/케익배달', '2016-02-04 18:44:00', '6342'
'6342', '유저', '친구 노진성', '꽃/케익배달', '2016-02-04 18:44:00', '6342'
'6342', '유저', '사랑스러운 아기의 탄생을 축하하며 산모와 아기의 건강을 빕니다.', '꽃/케익배달', '2016-02-04 18:44:00', '6342'
'6342', '유저', '이렇게  해주심 될거같아요', '꽃/케익배달', '2016-02-04 18:44:00', '6342'
'6342', '문비서', '보내시는분은 어떻게 해드릴까요~~~', '꽃/케익배달', '2016-02-04 18:45:00', '6342'
'6342', '유저', '노진성', '꽃/케익배달', '2016-02-04 18:45:00', '6342'
'6342', '유저', '친구 노진성', '꽃/케익배달', '2016-02-04 18:45:00', '6342'
'6342', '문비서', '네, 알겠습니다.', '꽃/케익배달', '2016-02-04 18:46:00', '6342'
'6342', '유저', '네, 감사합니다 ^^', '꽃/케익배달', '2016-02-04 18:46:00', '6342'
'6342', '문비서', '받으시는분 : 박미선님<br>연락처 :  010 5661 1336<br>받으실 곳 : 경기도 광명시 하안동 34-9 로얄 사임당조리원 4층 107호 <br><br>리본 문구 <br>왼쪽 : 친구 노진성<br>오른쪽 : 사랑스러운 아기의 탄생을 축하하며 산모와 아기의 건강을 빕니다. <br><br>이렇게 주문해 드리겠습니다~~', '꽃/케익배달', '2016-02-04 18:47:00', '6342'
'6342', '유저', '넵 감사합니다.', '꽃/케익배달', '2016-02-04 18:47:00', '6342'
'6342', '문비서', '주문 완료 후 말씀드릴게요~ 잠시만요 ^^', '꽃/케익배달', '2016-02-04 18:48:00', '6342'
'6342', '문비서', '주문 완료 되셨습니다~', '꽃/케익배달', '2016-02-04 18:55:00', '6342'
'6342', '유저', '감사합니다 ^^', '꽃/케익배달', '2016-02-04 18:56:00', '6342'
'6342', '문비서', '감사합니다~<br>편안한 저녁시간 되세요 ^^', '꽃/케익배달', '2016-02-04 18:56:00', '6342'
'6342', '유저', '넵 ^^', '꽃/케익배달', '2016-02-04 18:56:00', '6342'
'6342', '문비서', '^^', '꽃/케익배달', '2016-02-04 18:57:00', '6342'
'6342', '문비서', '감사합니다~~~ <br>기분 좋은 저녁 되시기 바랍니다 ^^', '꽃/케익배달', '2016-02-04 18:57:00', '6342'
'6342', '유저', '넵 문비서님도 좋은 하루 보내세요 ^^', '꽃/케익배달', '2016-02-04 18:58:00', '6342'
'6342', '문비서', '고맙습니다 (미소)', '꽃/케익배달', '2016-02-04 18:59:00', '6342'
'6355', '유저', '할머니 생신선물 꽃다발 배달부탁드랴요', '꽃/케익배달', '2016-02-05 09:07:00', '6355'
'6355', '유저', '5만원대로', '꽃/케익배달', '2016-02-05 09:07:00', '6355'
'6355', '유저', '오늘', '꽃/케익배달', '2016-02-05 09:07:00', '6355'
'6355', '유저', '할머니 주소<br>201-601, hyun dae apt.,<br>Go yang dong, duk yang gu,<br>Go yang shi, kyeong gi do, kor<br><br>경기도 고양시 덕양구 읍내로 36 (고양동, 현대아파트) 201동<br>경기도 고양시 덕양구 고양동 255 (현대아파트)<br>10275', '꽃/케익배달', '2016-02-05 09:07:00', '6355'
'6355', '문비서', '안녕하세요 정은님<br>확인후 말씀드릴게요', '꽃/케익배달', '2016-02-05 09:08:00', '6355'
'6355', '유저', '넵', '꽃/케익배달', '2016-02-05 09:08:00', '6355'
'6355', '문비서', '정은님~<br>문의한 한 화원에서는 핑크장미 열송이 정도로 오후 2~3시 배송이 가능하다고 합니다', '꽃/케익배달', '2016-02-05 09:14:00', '6355'
'6355', '문비서', '또 한 화원에서도 오후 2~3시 정도 배송 가능하다고 합니다<br>꽃 이미지 보내드릴게요~', '꽃/케익배달', '2016-02-05 09:20:00', '6355'
'6355', '문비서', '50,000원입니다', '꽃/케익배달', '2016-02-05 09:21:00', '6355'
'6355', '문비서', '50,000원입니다', '꽃/케익배달', '2016-02-05 09:22:00', '6355'
'6355', '유저', '바구니로 볼 수 있을까요', '꽃/케익배달', '2016-02-05 09:22:00', '6355'
'6355', '문비서', '55,000원입니다', '꽃/케익배달', '2016-02-05 09:23:00', '6355'
'6355', '유저', '맨 아래꺼 이쁘네요', '꽃/케익배달', '2016-02-05 09:23:00', '6355'
'6355', '유저', '그걸로 할게요', '꽃/케익배달', '2016-02-05 09:23:00', '6355'
'6355', '문비서', '네 알겠습니다~<br>곧 결제 링크 보내드릴게요', '꽃/케익배달', '2016-02-05 09:24:00', '6355'
'6355', '유저', '메세지 넣을 수 있을까요', '꽃/케익배달', '2016-02-05 09:24:00', '6355'
'6355', '문비서', '네 말씀해 주세요~', '꽃/케익배달', '2016-02-05 09:24:00', '6355'
'6355', '문비서', '방금 결제링크를 문자로 보내드렸습니다~<br>로그인 하신 후 품목과 금액을 확인하시고, 결제 부탁드립니다^^', '꽃/케익배달', '2016-02-05 09:29:00', '6355'
'6355', '유저', '6시 이후에 배송해주세요', '꽃/케익배달', '2016-02-05 09:29:00', '6355'
'6355', '유저', '낮에 집에 안계신대요', '꽃/케익배달', '2016-02-05 09:29:00', '6355'
'6355', '문비서', '네 알겠습니다', '꽃/케익배달', '2016-02-05 09:29:00', '6355'
'6355', '문비서', '결제 확인되셨습니다~<br>저녁 6~7시경 배송 전달했습니다<br><br>메시지 주시면 주문 완료하겠습니다^^', '꽃/케익배달', '2016-02-05 09:31:00', '6355'
'6355', '유저', '할머니 생신 축하드립니다~ 사랑합니다 -권세호, 하정은 그리고 하정민-', '꽃/케익배달', '2016-02-05 09:41:00', '6355'
'6355', '문비서', '네 메시지 기재해서 주문하겠습니다^^', '꽃/케익배달', '2016-02-05 09:42:00', '6355'
'6355', '문비서', '받으시는 분 성함과 연락처도 부탁드립니다', '꽃/케익배달', '2016-02-05 09:43:00', '6355'
'6355', '유저', '오백핮', '꽃/케익배달', '2016-02-05 09:43:00', '6355'
'6355', '유저', '오백합*', '꽃/케익배달', '2016-02-05 09:43:00', '6355'
'6355', '문비서', '네 알겠습니다~<br>연락처도 부탁드려요', '꽃/케익배달', '2016-02-05 09:44:00', '6355'
'6355', '문비서', '정은님, 받으시는분의 연락처를 말씀해주셔야 신청이 마무리되세요~', '꽃/케익배달', '2016-02-05 09:54:00', '6355'
'6355', '문비서', '답변 부탁드려요 (흑흑)', '꽃/케익배달', '2016-02-05 09:54:00', '6355'
'6355', '유저', '031 969 2258', '꽃/케익배달', '2016-02-05 09:55:00', '6355'
'6355', '문비서', '확인 감사합니다~~~', '꽃/케익배달', '2016-02-05 09:55:00', '6355'
'6355', '문비서', '주문완료되셨습니다', '꽃/케익배달', '2016-02-05 10:01:00', '6355'
'6408', '유저', '문비서 오늘도 하나요?', '꽃/케익배달', '2016-02-06 13:38:00', '6408'
'6408', '문비서', '고객님 안녕하세요~ 오늘 문비서 오후 6시까지 합니다 ^^', '꽃/케익배달', '2016-02-06 13:38:00', '6408'
'6408', '유저', '[부고] LF(주) 안태한상무 빙모께서 소천하셨기에 삼가 알려드립니다. <br><br>빈소 :포항의료원 장례식장3층 VIP실<br><br>장례식장 전화번호:054-245-0428<br>054-245-0444 <br><br>발인: 2월9일 화 오전6시<br><br>연락처 010-8480-3837 홍용석', '꽃/케익배달', '2016-02-06 13:39:00', '6408'
'6408', '문비서', '네 주문하고 말씀 드리겠습니다~', '꽃/케익배달', '2016-02-06 13:39:00', '6408'
'6408', '유저', '조화 요청드려요', '꽃/케익배달', '2016-02-06 13:39:00', '6408'
'6408', '유저', '문구는 한쪽은 삼가고인의 명복을 빕니다 한쪽은 글로벌 휴먼스', '꽃/케익배달', '2016-02-06 13:41:00', '6408'
'6408', '문비서', '●장소: 포항의료원 장례식장(경북 포항시 북구 용흥로) 3층 VIP실<br>●고인: 안옥자 (사위:안태한)<br>●리본문구<br>좌측 :  글로벌 휴먼스<br>우측 : 삼가 故人의 冥福을 빕니다<br>이렇게 주문해드렸습니다.', '꽃/케익배달', '2016-02-06 13:52:00', '6408'
'6408', '문비서', '배달 완료 되면 말씀 드리겠습니다~', '꽃/케익배달', '2016-02-06 13:53:00', '6408'
'6408', '문비서', '고객님, 저희가 갖고 있는 고객님 신한카드가 거래 정지 카드라고 나오는데 확인 부탁 드립니다.', '꽃/케익배달', '2016-02-06 14:03:00', '6408'
'6408', '유저', '카드 바꿔서 그렇습니다', '꽃/케익배달', '2016-02-06 14:04:00', '6408'
'6408', '유저', '카드번호 유효기간 보내드리먄 되나요?', '꽃/케익배달', '2016-02-06 14:04:00', '6408'
'6408', '유저', '카드번호 5531 4600 0219 4572 <br>신한카드 <br>유효기간 12/20', '꽃/케익배달', '2016-02-06 14:05:00', '6408'
'6561', '유저', '문비서님', '꽃/케익배달', '2016-02-12 09:12:00', '6561'
'6561', '유저', '화분하나 보낼게요', '꽃/케익배달', '2016-02-12 09:12:00', '6561'
'6561', '유저', '주소는 서초구 서초동 1337-4 동오빌딩 4층. 받는 사람은 남궁곤 대표', '꽃/케익배달', '2016-02-12 09:12:00', '6561'
'6561', '문비서', '안녕하세요 브라이언~<br>어떤 화분으로 진행해 드릴까요?', '꽃/케익배달', '2016-02-12 09:13:00', '6561'
'6561', '유저', '사무실 이전을 축하드립니다. 코코모 화이팅!! / 케이큐브벤처스 신민균', '꽃/케익배달', '2016-02-12 09:13:00', '6561'
'6561', '유저', '녹보수로요', '꽃/케익배달', '2016-02-12 09:13:00', '6561'
'6561', '문비서', '네 확인후 말씀드릴게요', '꽃/케익배달', '2016-02-12 09:14:00', '6561'
'6561', '유저', '01032940140 이 받는분 전번이고요', '꽃/케익배달', '2016-02-12 09:15:00', '6561'
'6561', '문비서', '네 알겠습니다', '꽃/케익배달', '2016-02-12 09:17:00', '6561'
'6561', '문비서', '브라이언~<br>녹보수 두 상품 안내해 드릴게요', '꽃/케익배달', '2016-02-12 09:20:00', '6561'
'6561', '문비서', '60,000원입니다', '꽃/케익배달', '2016-02-12 09:21:00', '6561'
'6561', '문비서', '50,000원입니다', '꽃/케익배달', '2016-02-12 09:21:00', '6561'
'6561', '문비서', '결정되시면 말씀해 주세요~', '꽃/케익배달', '2016-02-12 09:25:00', '6561'
'6561', '유저', '좀더 큰건 없나요?', '꽃/케익배달', '2016-02-12 09:26:00', '6561'
'6561', '문비서', '네 잠시만 기다려 주세요~', '꽃/케익배달', '2016-02-12 09:26:00', '6561'
'6561', '문비서', '90,000원입니다', '꽃/케익배달', '2016-02-12 09:31:00', '6561'
'6561', '유저', '네 그걸로해주세요!', '꽃/케익배달', '2016-02-12 09:32:00', '6561'
'6561', '문비서', '네 진행하겠습니다', '꽃/케익배달', '2016-02-12 09:32:00', '6561'
'6561', '문비서', '♤받는분<br>주소 : 서울시 서초구 서초동 1337-4 동오빌딩 4층 <br>성함 : 남궁곤 대표님<br>연락처 : 01032940140 <br><br>리본문구 <br>좌측 : 케이큐브벤처스 신민균<br>우측 : 사무실 이전을 축하드립니다. 코코모 화이팅!!<br><br><br>녹보수 90,000원으로 위와 같이 주문해 드렸습니다<br>결제 링크 곧 보내드릴게요', '꽃/케익배달', '2016-02-12 09:36:00', '6561'
'6561', '문비서', '결제 링크 보내드렸습니다^^', '꽃/케익배달', '2016-02-12 09:39:00', '6561'
'6561', '유저', '넵 결제 완료했습니다', '꽃/케익배달', '2016-02-12 11:06:00', '6561'
'6561', '문비서', '네 알겠습니다~', '꽃/케익배달', '2016-02-12 11:07:00', '6561'
'6561', '문비서', '주문완료해 드렸습니다<br>배송까지 3~4시간 정도 걸린다고 합니다~', '꽃/케익배달', '2016-02-12 11:14:00', '6561'
'6625', '문비서', '대표님 안녕하세요~ 숭실대학교에 화환 도착 했습니다.', '꽃/케익배달', '2016-02-13 10:09:00', '6625'
'6625', '문비서', '화환 사진은 받는대로 보내 드리도록 하겠습니다 ^^', '꽃/케익배달', '2016-02-13 10:09:00', '6625'
'6625', '문비서', '대표님 오전에 배송완료된 화환 사진입니다.<br>편안한 주말되세요^^', '꽃/케익배달', '2016-02-13 14:05:00', '6625'
'6625', '유저', '입금시키겠습니다.<br>월요일날요 ㅜㅡ', '꽃/케익배달', '2016-02-13 14:17:00', '6625'
'6625', '문비서', '^^', '꽃/케익배달', '2016-02-13 14:18:00', '6625'
'6668', '문비서', '고객님 어제 저녁에 근조화환을 신청하셨는데, 지금처리해드릴까요?', '꽃/케익배달', '2016-02-15 07:56:00', '6668'
'6668', '문비서', '대표님~~ 대표님 회사는 문비서에서 사업자회원을 특별관리하는 회사임으로 향후 업무시간이 아닌경우에도 화환 신청은 가능하십니다. <br>이용방법은 문비서 번호 010-9494-0114로 문자를 보내주시면 시간관계없이 접수하여 처리해드리겠습니다.', '꽃/케익배달', '2016-02-15 07:57:00', '6668'
'6668', '유저', '친구야 장모님 좋은곳으로<br>떠나셨다 고인의 명복을 빌어<br>주기바란다 <br>장례식장 051 464 5858<br>장지 부산초량 인창병원', '꽃/케익배달', '2016-02-15 10:47:00', '6668'
'6668', '유저', '김학수 사위', '꽃/케익배달', '2016-02-15 10:47:00', '6668'
'6668', '문비서', '네, 대표님 진행해드리겠습니다.', '꽃/케익배달', '2016-02-15 10:48:00', '6668'
'6668', '문비서', '대표님, 아래와 같이 진행하려고 합니다. <br><br>또한 만약을 위해서 김학수사위님의 연락처 확인을 부탁드리겠습니다~<br><br>♤받는분<br>날짜 : 2016.02.15<br>주소 : 부산광역시 동구 중앙대로 281 인창병원 (전화:051 464 5858)<br>성함 : 김학수 사위<br>연락처 : <br><br>리본문구 <br>좌측 : 주식회사 명성이앤씨 대표이사 김정민<br>우측 : 친구야 장모님 좋은곳으로 떠나셨다 고인의 명복을 빌어 주기바란다', '꽃/케익배달', '2016-02-15 10:56:00', '6668'
'6668', '유저', '리본문구는 고인에명복을빕니다', '꽃/케익배달', '2016-02-15 11:01:00', '6668'
'6668', '유저', '로해주시면되구요 402호입니다', '꽃/케익배달', '2016-02-15 11:01:00', '6668'
'6668', '유저', '01039333666', '꽃/케익배달', '2016-02-15 11:02:00', '6668'
'6668', '문비서', '확인 감사합니다. 아래와 같이 수정해서 바로 요청하겠습니다 ^^ <br><br>♤받는분<br>날짜 : 2016.02.15<br>주소 : 부산광역시 동구 중앙대로 281 인창병원 402호 (전화:051 464 5858)<br>성함 : 김학수 사위<br>연락처 : 010-3933-3666<br><br>리본문구 <br>좌측 : 주식회사 명성이앤씨 대표이사 김정민<br>우측 : 고인의 명복을 빕니다', '꽃/케익배달', '2016-02-15 11:03:00', '6668'
'6668', '문비서', '금액은 90,000원이며, 아래 편하신 계좌로 결제 부탁드립니다~ ^^ <br>직원분과 통화하겠습니다.<br><br>국민은행 786101-00-028152 (주)텍스트팩토리<br>신한은행 140-010-927533 (주)텍스트팩토리<br>우리은행 1005-002-832850 (주)텍스트팩토리<br>하나은행 115-910030-48104 (주)텍스트팩토리', '꽃/케익배달', '2016-02-15 11:05:00', '6668'
'6668', '유저', '네', '꽃/케익배달', '2016-02-15 11:08:00', '6668'
'6668', '문비서', '감사합니다~', '꽃/케익배달', '2016-02-15 11:09:00', '6668'
'6668', '문비서', '고인의 따님께서 근조화환 인수하셨다고 합니다', '꽃/케익배달', '2016-02-15 14:07:00', '6668'
'6668', '문비서', '대표님<br>안녕하세요 문비서입니다.<br><br>munbs.com <br>로그인 후, 보스회원가입하시면 비용 청구없이 <br>보스회원자격을 얻게되십니다.<br>보스회원 가입후 문비서에게 말씀부탁드려요~~<br><br>주말 잘 보내세요~~<br>문비서 드림', '꽃/케익배달', '2016-04-15 17:30:00', NULL
'6689', '유저', '문비서님 6시 반에 판교 도원참치 7명 예약좀 부탁드려요~', '꽃/케익배달', '2016-02-15 14:00:00', '6689'
'6689', '문비서', '안녕하세요. 브라이언.<br>확인 후 안내해드리겠습니다.', '꽃/케익배달', '2016-02-15 14:01:00', '6689'
'6689', '유저', '아 제가 꽃 결제 아직 안했죠?', '꽃/케익배달', '2016-02-15 14:01:00', '6689'
'6689', '문비서', '네~^^ 전에 보내드린 링크로 결제해주시면 되세요~', '꽃/케익배달', '2016-02-15 14:02:00', '6689'
'6689', '문비서', '결제 확인 되셨습니다~ ^^', '꽃/케익배달', '2016-02-15 14:03:00', '6689'
'6689', '문비서', '기다려주셔서 감사합니다.<br><br>판교 도원참치 2/15일, 18:30분, 7명.<br>브라이언님 성함과 연락처로 식당 예약 완료되었습니다.<br><br>룸으로 준비 해 드린다고 합니다.^^', '꽃/케익배달', '2016-02-15 14:07:00', '6689'
